10.2968541698459,31.3552872365739
10.4875265428833,28.9734309289476
10.9742688886187,29.465275751992
10.195420731408,31.209505793143
10.123118607943,30.8562222422281
10.1372904437559,29.3414100227872
10.5918129601171,30.1448736046232
10.7697511210256,28.873570640244
10.5327104723231,31.4928296582823
10.4459397080965,28.8827123692762
10.1767278615955,30.9422659189893
10.5512119967437,30.8907275315424
10.9963612483674,29.6004728191411
10.656638467991,29.6359249757156
10.3888986060534,29.4247551491009
10.6429589650301,29.4364955519677
10.8294240283427,28.8823174377413
10.8589992134721,30.4262629262208
10.2043673009626,31.3587232253315
10.844556188978,30.5016448064921
10.0361810411694,29.6648420869964
10.6721538413344,30.4277193276049
10.1568361660513,31.2360662026183
10.8472263091965,30.2928667342899
10.6521670950168,30.8704676807427
10.5757135791186,31.1875460730752
10.3110201053045,28.9947482796515
10.6941105228845,29.0940642408605
10.148136114671,29.4845182384268
10.7434429053194,30.3587677687414
10.7426865819018,30.5809989942513
10.5472491295493,31.2750997777057
10.4484682324877,30.1396048202531
10.2754052808609,29.1706891246215
10.1778263864323,30.7906761361785
10.958770622545,28.5012420502228
10.1299976232633,30.298994046521
10.3869239745259,29.7763771360836
10.8190070976706,31.0706733970791
10.5342805828409,29.5721212057041
10.3168082577585,29.2355632552063
10.6620368361391,30.8963223190777
10.5955007074841,30.6798625609642
10.1885203804511,30.1514030103872
10.7303238616066,30.1628270484991
10.4412358538449,30.7028038955405
10.8259076691519,30.8965104223882
10.1571930810748,28.9369925316146
10.1159265464027,30.710847779258
10.4697615810313,30.2418188352577
10.7463631655757,28.6895425071666
10.7505438343931,31.4358625502962
10.2022871336427,29.1285567198437
10.3421240191996,30.1679046130179
10.7321878436181,29.912278986372
10.4068175599116,31.0581309640598
10.9401589894165,31.0987240961113
10.9241694856064,30.6749808435776
10.5708306518555,30.5543306520033
10.2616678615339,29.7222335688751
10.6575046157929,28.613856536121
10.1740190885035,30.3395315737779
10.0741387499106,30.0340652673792
10.5643825984923,31.2320306587286
10.7755616333115,28.591590217088
10.4038142933773,28.7240018387634
10.6777671423556,31.1648976426875
10.9655751862771,29.0097036426085
10.841218075758,30.4219234523053
10.5772053266659,30.5579413476321
10.6412777005071,29.147552249636
10.4892965187918,29.8650838912835
10.0112882409711,30.4355924997463
10.0584821402468,31.1411978839961
10.186492901089,29.3916445460676
10.7217067627269,30.2082369178132
10.3468611205444,31.2135267579936
10.6473306874575,30.5832268216463
10.3326959541931,29.3220071140998
10.6346548345143,28.7280915962439
10.7117235098928,30.3819237415868
10.3546906125102,30.1577437110893
10.548673570612,29.7818910738898
10.4251728952465,29.3106029556184
10.8172245249127,31.1825133816686
10.0272322676777,31.0023999780907
10.8638632890917,30.9044581185654
10.2534161001878,30.7861937274567
10.9811699580453,30.0392527365736
10.3659807319625,28.953514200924
10.4662146618045,28.5722502660433
10.800485702376,30.2494268500878
10.8490629909028,30.382438920581
10.9268056556466,29.1470833187178
10.7541941874992,30.1016772490187
10.928289879297,30.9934159075745
10.4157665925299,29.9517878529065
10.9407349510824,30.0124049239456
10.6135234786567,28.792801346921
10.4389170062838,30.0573569904073
10.8430992132032,29.5257283026166
10.801098838028,29.5278866327071
10.0033881400473,29.7304557933944
10.0707832482907,31.1129444531518
10.9538802176328,29.0881683284428
10.4979719648564,30.8429621589131
10.3473536667422,30.8858751747184
10.6223121112068,29.4313261059748
10.8471665601483,29.0892571359243
10.807674744987,31.1788924457066
10.7162872530727,28.5245123935079
10.5909898255693,28.7788077809107
10.6074835593706,30.3135141333184
10.544239611095,28.5836215837107
10.9405204478771,30.632496866714
10.8204556468393,31.3802919364737
10.5898006242296,28.94839657737
10.3265678237132,29.2358391911546
10.0505605662956,30.6913911942385
10.0974263763886,29.0495798207477
10.327500360681,30.0998562170957
10.3882972098258,29.596446024696
10.8300285478346,29.0282707032948
10.9546954880372,31.3661567203328
10.9954825285287,29.934251082213
10.8222072479287,29.1843566130401
10.5453939742426,29.1720561702727
10.6896684631045,30.4006225687714
10.3612290906747,28.9013225740254
10.5461841489276,29.6937949697449
10.0807669346275,30.4103390922669
10.9210509932281,29.0464122182033
10.911217909746,29.7327478130898
10.5413223019658,30.0282400898485
10.9972231528598,28.9957784826801
10.8407101559792,30.2368569442673
10.3272331699924,28.9189292232739
10.4059911904399,31.2706536912368
10.6515029439432,29.4236645762378
10.3410724794925,29.9801366335363
10.8178948267017,30.8920907088179
10.1661353592336,28.8224605500161
10.1970101045301,30.8627703256825
10.3739652529805,28.9276684407645
10.3578305322593,29.1788813563264
10.7109243911708,30.4126327625394
10.7723525217146,30.8167530407332
10.1822527021638,30.8528518780638
10.2373540232746,31.3360724694103
10.3208649634061,30.8369839798801
10.8323494205788,31.3027195246879
10.6276671196333,28.5953798138261
10.7485123603295,29.110034856177
10.5978257880252,29.7677361433041
10.6265365771525,30.7592556786054
10.6286529258906,31.3975410000208
10.0229072293246,30.774443887319
10.7481241387129,28.9437636214195
10.120648289088,30.2319581306082
10.8876430211176,30.8519043245868
10.6844567239575,30.6978736502102
